,topic,link,replies,views
1413,Ideas?,/discuss/topic/374035/,2,119
372,Gem Master,/discuss/topic/418890/,12,119
3415,Tesla Roadtrip,/discuss/topic/264513/,0,119
5616,News Project Idas,/discuss/topic/182902/,0,119
3360,Pokemon game,/discuss/topic/266909/,0,119
5086,8Agents,/discuss/topic/199359/,0,118
2646,Having a hard time finding a idea,/discuss/topic/295186/,0,118
2924,City Simulator Requests,/discuss/topic/284823/,0,118
5089,Projects Being Popular,/discuss/topic/199329/,1,118
2418,Scratch Royale,/discuss/topic/304958/,0,118
5259,Need ideas on continuing this game!,/discuss/topic/194454/,1,118
1760,pattern codes for https://scratch.mit.edu/projects/307904237/,/discuss/topic/350659/,1,118
5047,Scratch Project Ideas,/discuss/topic/200162/,0,118
1793,Suggest Skilmon To Me!,/discuss/topic/348745/,1,118
5282,I'm Taking Requests For Projects!,/discuss/topic/193327/,0,118
2251,I need some ideas,/discuss/topic/314974/,0,118
2546,Song set,/discuss/topic/300155/,1,118
2567,Clicker Game,/discuss/topic/298965/,0,118
1264,What should I do a tutorial on?,/discuss/topic/380743/,2,118
1434,point and click adventure,/discuss/topic/372222/,2,118
4076,Ideas for Town,/discuss/topic/231546/,0,118
1316,New block ideas:,/discuss/topic/378545/,2,118
3849,Scratch Jumper Feedback Forum,/discuss/topic/240317/,0,118
4122,can somebody make a ltl with this audio?,/discuss/topic/230135/,0,118
1397,What should I make?,/discuss/topic/374405/,4,118
1490,Game Ideas,/discuss/topic/369400/,2,118
2396,LGBTQ+ Leaf Motifs,/discuss/topic/306216/,0,118
2902,I will make fanart 4 u peepz,/discuss/topic/285448/,0,118
978,Any 2D platformer bosses for my game?,/discuss/topic/392975/,3,118
5171,I NEED IDEAS!!!!!,/discuss/topic/196663/,0,118
1951,how to make highscore,/discuss/topic/339891/,1,118
1388,RPG Battle Backgrounds,/discuss/topic/374849/,1,118
2725,new project ideas for you,/discuss/topic/292612/,0,118
6024,What should I add?,/discuss/topic/169467/,0,117
3055,How could I make a unique Battle Royale?,/discuss/topic/279247/,0,117
2138,m_) megaman-like game (too ambitious?),/discuss/topic/321571/,0,117
5229,Skyrim Sequel,/discuss/topic/195391/,0,117
2728,Sharp Shooter 2 [NEWS!],/discuss/topic/292413/,0,117
6170,request projects for me to make here!,/discuss/topic/163000/,0,117
5184,talk,/discuss/topic/196304/,0,117
5564,Now That I've given you ideas...,/discuss/topic/184610/,0,117
2888,Needs Suggestions For Art,/discuss/topic/285789/,1,117
4993,THIS STUDIO HAS BEEN HACKED,/discuss/topic/201428/,1,117
2089,Not sure what to make?,/discuss/topic/324057/,1,117
5863,HELP!,/discuss/topic/175219/,1,117
5428,Developable OS,/discuss/topic/188478/,0,117
1694,What should be put in the shop?,/discuss/topic/354002/,1,117
4410,I need Ideas for games,/discuss/topic/219923/,0,117
2607,Help me come up with a project!,/discuss/topic/296759/,0,117
671,Chatbot Ideas,/discuss/topic/408164/,2,117
672,What should I draw for the next 7 days,/discuss/topic/408140/,0,117
5200,Making games,/discuss/topic/195796/,3,117
2591,Applications or Game ideas for an operating system,/discuss/topic/297777/,0,117
1852,Project Idea List,/discuss/topic/345982/,0,117
3446,coding,/discuss/topic/260694/,0,117
2387,ideas,/discuss/topic/306621/,1,117
5045,need an idea,/discuss/topic/200192/,0,117
5571,Secret Sweeties(I don't know),/discuss/topic/184470/,0,117
4107,Holiday Calculator,/discuss/topic/230650/,0,117
3350,A little help?,/discuss/topic/267300/,2,117
5746,Weapon Camoflauges,/discuss/topic/178908/,0,117
4855,Shec my projekt,/discuss/topic/204213/,0,117
2603,C&C Idea,/discuss/topic/297074/,0,117
3070,Level design ideas for Vanossgaming Platformer,/discuss/topic/278613/,0,117
2461,Ideas for Larry (and Barry) show!,/discuss/topic/303542/,1,116
5586,Chatroom tips,/discuss/topic/184016/,0,116
2183,"(I'M NOT ACTUALLY GOING TO!) Online communication, how to get past the scratch cloud variable limit",/discuss/topic/319106/,0,116
1933,What words are allowed and what words are not?,/discuss/topic/341288/,1,116
1936,A thought of a small series,/discuss/topic/341027/,0,116
2508,what else should i add to my new game?,/discuss/topic/301847/,0,116
5104,I  NEED HELP WITH MY PROJECT KILL TIGER CLAW,/discuss/topic/198521/,0,116
35,cats or dogs???,/discuss/topic/429499/,12,116
1650,What kind of fish should I draw?,/discuss/topic/355875/,1,116
2608,Add all of your 3D projects HERE!,/discuss/topic/296758/,0,116
930,I need ideas,/discuss/topic/389265/,4,116
2403,My teach project (programm),/discuss/topic/305915/,0,116
2778,Ideas for your first project!,/discuss/topic/290920/,0,116
2738,I NEED PROJECT IDEAS PLEASE,/discuss/topic/292140/,0,116
1235,Game ideas!,/discuss/topic/382141/,1,116
2174,"(I'M NOT ACTUALLY GOING TO!) Online communication, how to get past the scratch cloud variable limit",/discuss/topic/319106/,0,116
2818,New Crossover Idea,/discuss/topic/288407/,0,116
3686,How to find inspiration for games,/discuss/topic/247106/,0,116
5494,"hey guys i need ideas if you have any, search IslaDoglet1000 and comment on one of my AMAZING projects",/discuss/topic/186552/,0,116
2828,New Crossover Idea,/discuss/topic/288407/,0,116
997,Out of Ideas. Please help!,/discuss/topic/389069/,7,116
5457,A Cool New Game,/discuss/topic/187666/,0,116
931,Coding Good Projects ➡ Block By Block,/discuss/topic/395029/,4,115
4573,Ideas for projects!!!,/discuss/topic/213832/,0,115
2785,Automatic Colony-Forming Units (CFU) counter.,/discuss/topic/290663/,0,115
2539,Submit Ideas for StarFlyers Adventures Season 4 (The Animated TV Series),/discuss/topic/300396/,0,115
3414,post stuff that are and i shall play them,/discuss/topic/264640/,0,115
2551,Magic Clicker V1.6+,/discuss/topic/300099/,0,115
3844,attack of the shyguys ideas.,/discuss/topic/240513/,0,115
2555,Share project ideas with others ouo,/discuss/topic/299771/,1,115
3094,any ideas on my shooter game. click to see link,/discuss/topic/277379/,0,115
1310,"(dont look, posted in wrong forum)",/discuss/topic/377832/,2,115
1286,yeah hi guys I need help <3,/discuss/topic/379580/,2,115
3748,What To Make,/discuss/topic/244372/,2,115
5214,Need Suggestions For A ScratchCat Survival Game! Will Give Credit! Needs To Be Related To @moss-shadow 's featured project!,/discuss/topic/195727/,0,115
2573,@coolpink756's NEXT PROJECT!!!!,/discuss/topic/298716/,5,115
3012,Project Ideas/Requests for me! :D,/discuss/topic/281331/,0,115
2339,I need some ideas!!!,/discuss/topic/309440/,2,115
4475,Platformer-based ideas?,/discuss/topic/217626/,0,115
2411,3D Draw gallery [post the save codes of your completed drawings here],/discuss/topic/305113/,0,115
5009,Idea - 1S1S Sliders Game,/discuss/topic/200948/,0,115
2300,fighting game,/discuss/topic/312844/,1,115
2535,block tests,/discuss/topic/300505/,2,115
2992,Should I make a...,/discuss/topic/282146/,0,115
1296,endless santa game,/discuss/topic/379121/,2,115
2137,Oasis Animatic,/discuss/topic/321615/,0,114
2258,My latest (and greatest) idea!!! hope you like it!,/discuss/topic/314585/,0,114
2205,Animation,/discuss/topic/317873/,2,114
1896,The Hunt 2 Official Discussion Forum,/discuss/topic/343578/,0,114
807,Properties for Scratch Monopoly,/discuss/topic/401464/,7,114
5371,How I started scratch!,/discuss/topic/189876/,0,114
958,Tocho 8.1 Suggestions,/discuss/topic/364854/,2,114
5107,Js-owl4 -,/discuss/topic/198485/,0,114
1475,Looking for ideas relating to basics of Scratch for a lesson,/discuss/topic/370120/,2,114
670,Things for a chatbot to do?,/discuss/topic/408166/,0,114
785,HELP HELP I RAN OUT OF IDEAS CLICK ON THIS QUICK PLEASE!!!,/discuss/topic/402689/,6,114
2215,Still need ideas! https://scratch.mit.edu/projects/250737567/,/discuss/topic/317472/,1,114
999,Give me Game Ideas,/discuss/topic/390876/,10,114
3258,MAP ideas,/discuss/topic/271446/,2,114
3711,add/see  projects to correct errors or estimate,/discuss/topic/245916/,0,114
5542,"""Legends of Hyrule"" Series",/discuss/topic/185240/,0,114
5257,can i have some project ideas?,/discuss/topic/194498/,0,113
2762,Ideas for Larry (and Barry) animations,/discuss/topic/291522/,0,113
2416,DOES THIS EVER HAPPEN TO YOU?,/discuss/topic/304968/,1,113
1230,Object Limit Problems,/discuss/topic/381739/,2,113
5489,need project ideas,/discuss/topic/186664/,0,113
4913,Giving numbers graphical interface,/discuss/topic/203361/,0,113
1462,level ideas for a game,/discuss/topic/370809/,0,113
1280,Need New Platformer Level Ideas!,/discuss/topic/379843/,0,113
1027,star wars game,/discuss/topic/390622/,5,113
5023,Scratch block codes,/discuss/topic/200691/,0,113
3498,Game ideas,/discuss/topic/257237/,0,113
2432,Strong interaction with on-line data,/discuss/topic/304614/,1,113
2146,Project idea: Platformer,/discuss/topic/320805/,0,113
3097,i need ideas,/discuss/topic/277279/,0,113
3214,The RPG.,/discuss/topic/273152/,0,113
5996,Updates and Adventure,/discuss/topic/170207/,0,113
2682,Does anyone have an idea for my next project?,/discuss/topic/294231/,2,113
2152,Writing,/discuss/topic/320151/,1,113
2691,Please Share Any Ideas for Advanced Games,/discuss/topic/293971/,0,113
3042,project,/discuss/topic/279956/,0,113
3179,Findroid Blog yazarlığı,/discuss/topic/274257/,0,113
2423,need some ideas and motivation ;0,/discuss/topic/304850/,2,113
1716,animation ideas,/discuss/topic/350666/,4,113
2022,AI Command Ideas,/discuss/topic/330734/,2,113
4972,Project Ideas,/discuss/topic/201678/,1,113
1925,Any ideas for a scratch project?,/discuss/topic/341471/,2,113
4250,maze game with follow spot on player and everything else is hidden,/discuss/topic/225618/,0,113
1259,I have LOTS of ideas. Just ask me if you need any!,/discuss/topic/380505/,1,112
3644,project help,/discuss/topic/249067/,0,112
5366,Need Help?,/discuss/topic/190135/,0,112
5585,need ideas,/discuss/topic/184055/,1,112
2934,❄Achievement suggestions for Christmas game❄,/discuss/topic/284484/,1,112
1032,New Ideas?,/discuss/topic/388884/,3,112
4520,Should I Make A Waluigi Game?,/discuss/topic/216297/,0,112
1552,Podcast!,/discuss/topic/367638/,2,112
6051,project Ideas,/discuss/topic/168677/,0,112
3862,Undertale,/discuss/topic/239837/,0,112
766,I need help on coding for games and game ideas.,/discuss/topic/401660/,7,112
5106,Guillotine,/discuss/topic/198501/,0,112
1459,Select some ideas,/discuss/topic/370993/,0,112
3759,ideas,/discuss/topic/243948/,2,112
6088,Pen & Paper RPG Help,/discuss/topic/167629/,0,112
2684,"I'm making a knight/dragon/dame animation but i have ""animators block""",/discuss/topic/294171/,0,112
4978,Coding Block. What Should I do?,/discuss/topic/201623/,0,112
4240,maze game with follow spot on player and everything else is hidden,/discuss/topic/225618/,0,112
4962,Newcomers can post ideas here!,/discuss/topic/202048/,0,112
4686,Need a game idea :P,/discuss/topic/209787/,0,112
3713,New Games,/discuss/topic/245774/,1,112
2564,IDEAS! PlZ,/discuss/topic/299168/,1,112
3262,Scratch Poop (New Posts),/discuss/topic/271323/,0,112
3858,Are there any simple bots,/discuss/topic/240078/,1,112
3079,An Idea,/discuss/topic/278089/,0,112
6040,Need a beta tester?,/discuss/topic/169039/,0,112
1900,"New, original ideas for projects",/discuss/topic/343083/,1,111
1378,Anymore Ideas?,/discuss/topic/375654/,1,111
1527,Human Verification Discussion,/discuss/topic/367240/,1,111
4912,idea,/discuss/topic/203395/,0,111
3964,scripts,/discuss/topic/235710/,1,111
1878,keep the boring away,/discuss/topic/344581/,0,111
5741,1981 [Moved],/discuss/topic/179029/,0,111
1681,Help with Release Date Decision,/discuss/topic/354747/,2,111
3159,Looking for ideas for my game MMO.,/discuss/topic/274936/,0,111
5217,Nano Awards,/discuss/topic/195659/,0,111
3203,"Dragonfierce RPG, ideas?",/discuss/topic/273550/,0,111
4733,Scratch Library Is here,/discuss/topic/207760/,0,111
6375,A game idea?,/discuss/topic/148388/,0,111
2705,"My game jam, 1 Game, 10 Scripts!",/discuss/topic/293477/,0,111
1339,10 episode cartoon,/discuss/topic/376659/,1,111
1289,Ideas...,/discuss/topic/379185/,2,111
2939,Map Ideas,/discuss/topic/284291/,1,111
5617,Project Ideas,/discuss/topic/182861/,0,111
2647,Idea vote,/discuss/topic/295163/,0,111
2706,Project Ideas for interesting people.,/discuss/topic/293378/,1,111
2256,Ideas to Type,/discuss/topic/314635/,0,111
4555,Free Animal Bases,/discuss/topic/214711/,0,111
3804,Make a cloud variable engine!,/discuss/topic/242360/,0,111
2126,Popular Projects,/discuss/topic/322038/,1,111
1642,I NEED IDEAS!!!!!!!! :(,/discuss/topic/356309/,0,111
5260,Nichts,/discuss/topic/194413/,0,110
2200,Animation,/discuss/topic/318049/,1,110
2860,Other Scratchers Change Your Project!,/discuss/topic/286956/,0,110
2863,Super Scratch Cat RPG,/discuss/topic/286893/,0,110
2208,What do you think of this?,/discuss/topic/317799/,1,110
2100,Top 6 Drawing Tips for Beginner to Amateur Artists (Felines and Furries edition),/discuss/topic/323538/,0,110
2615,Ideas?,/discuss/topic/296421/,0,110
4681,PowerPuff Girls,/discuss/topic/209868/,0,110
1918,Scratch MiniGames,/discuss/topic/341955/,0,110
5219,Need help dudes,/discuss/topic/195453/,1,110
2450,i need a idea for a game,/discuss/topic/301893/,1,110
5404,star wars lego force awakens,/discuss/topic/189169/,0,110
1572,If you are looking for any project you want to work on with anybody,/discuss/topic/366494/,0,110
1807,Big Questions Suggestion Forum!,/discuss/topic/347926/,2,110
1898,Advanced  Clicker Game Making,/discuss/topic/343247/,0,110
1499,Kindergarten Fan Game Ideas,/discuss/topic/369459/,1,110
4141,custom blocks,/discuss/topic/229653/,1,110
1514,Human Verification Discussion,/discuss/topic/367240/,1,110
1503,Platformer Storyline Ideas,/discuss/topic/368272/,1,110
4095,An Online Flying Game,/discuss/topic/230989/,0,110
1451,Global Conqueror,/discuss/topic/371402/,0,110
1647,contest idea,/discuss/topic/355981/,2,109
2845,Animation Ideas,/discuss/topic/287269/,0,109
357,Name idea for a survival game.,/discuss/topic/419699/,5,109
5431,"I'm Allowing ""TEFS"" OCs",/discuss/topic/188425/,0,109
3048,Art Trick Or Treat!,/discuss/topic/279754/,0,109
728,What should I make on scratch?,/discuss/topic/400395/,9,109
2276,Challanges,/discuss/topic/313716/,0,109
2048,Help!,/discuss/topic/326488/,3,109
5079,Ideas for a game on scratch called neonracer speedracer5 R/C it is a car game,/discuss/topic/199623/,0,109
2926,important,/discuss/topic/284786/,0,109
5170,Idea scripts for next scratch update,/discuss/topic/196685/,0,109
1850,Scratch necesita el 2.0,/discuss/topic/346276/,0,109
3401,Anything,/discuss/topic/265453/,0,109
5543,Adventures Of One Creature - New Game,/discuss/topic/185178/,0,109
989,I need a project idea please,/discuss/topic/392386/,5,109
2797,Fourth Wall Break animation,/discuss/topic/290249/,0,109
5737,project ideas,/discuss/topic/179114/,0,109
1576,CAT CLICKER!,/discuss/topic/366070/,0,109
4701,I NEED IDEAS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,/discuss/topic/208989/,1,109
4650,minecraft quiz idea only shows first part!,/discuss/topic/211127/,0,109
1823,PLATFORMER BOSS IDEAS 1 - HELP WANTED,/discuss/topic/347512/,1,109
2118,What ability should a child of Hephaestus have?,/discuss/topic/321957/,1,109
2758,Ape City updates,/discuss/topic/291623/,0,109
2505,Ideas for a vampire game,/discuss/topic/301844/,1,109
3199,Learn a language,/discuss/topic/273629/,0,109
1450,Global Conqueror,/discuss/topic/371404/,0,109
3353,Game idea,/discuss/topic/267259/,2,109
2755,My Project Ideas,/discuss/topic/291664/,0,109
4995,any ideas for a user advertiser,/discuss/topic/201368/,1,109
3868,good game troubles.,/discuss/topic/239588/,0,109
1456,I need motivation to make an animation........give me your ideas,/discuss/topic/371057/,0,109
3111,Platformer idea!,/discuss/topic/276645/,1,108
4178,new studio about twenty one pilots!!!!!!,/discuss/topic/228008/,0,108
4528,15 Things To Do In Scratch!,/discuss/topic/216128/,0,108
1508,Scratch 4.0 blocks,/discuss/topic/369265/,1,108
4643,Idea Makers,/discuss/topic/211186/,0,108
5076,I need ideas!,/discuss/topic/199659/,0,108
2952,Have A Hard Time Thinking on Ideas?,/discuss/topic/283940/,0,108
2245,Animation about ideas COMING UP!,/discuss/topic/315405/,0,108
1904,I'm Confused,/discuss/topic/343002/,2,108
5293,Awesome things to do!,/discuss/topic/193119/,0,108
3006,I need Potterheads!,/discuss/topic/281754/,0,108
2743,Adopt a temmie idea?,/discuss/topic/291917/,0,108
1011,Game ideas,/discuss/topic/388154/,3,108
1916,Declarative programming in Scratch?,/discuss/topic/342065/,2,108
2561,Suggestions for NPo/ Comicable / In General,/discuss/topic/299529/,0,108
2869,Not sure what to work on,/discuss/topic/286449/,0,108
4765,Story lines and ideas here!,/discuss/topic/207023/,0,108
3985,Ideas For Scratch Projects!,/discuss/topic/235088/,0,108
