,topic,link,replies,views
36778,What Are Lists?,/discuss/topic/190132/,4,112
27654,Touching Sensor and Gravity (falls through ground slightly),/discuss/topic/243471/,1,112
27003,Help me with the duplication!,/discuss/topic/247860/,2,112
22037,how can i make a smooth glide up and down for my sprite?,/discuss/topic/287454/,1,112
19466,I need scripts to save a inventory and coins in a  RPG,/discuss/topic/302288/,2,112
19503,offline programme problems - staggering,/discuss/topic/302114/,1,112
13141,percentages of 2 different objects,/discuss/topic/352865/,2,112
33769,How to make a how to on scratch,/discuss/topic/205742/,1,112
18310,Help locating a bug in my new project.,/discuss/topic/313180/,4,112
21181,Help needed please help,/discuss/topic/292014/,2,112
15422,I've accidently deleted a sprite on the NEW scratch which i had been working on for 6 months how do you get it back:-),/discuss/topic/338929/,4,112
14193,DeadRaider37 Radio 3.0?,/discuss/topic/344923/,5,112
10473,Store,/discuss/topic/375814/,12,112
16337,"[SOLVED] The letter # of """" block does not work with commas",/discuss/topic/325327/,6,112
23862,Script for detecting New Scratchers and Scratchers,/discuss/topic/276857/,1,112
31501,3D games,/discuss/topic/219629/,2,112
34586,Studio,/discuss/topic/201583/,2,112
796,Size formula,/discuss/topic/427071/,12,112
4174,Touching () sensing block.,/discuss/topic/406640/,10,112
36204,How to do Slide Shows!,/discuss/topic/193465/,2,112
40715,need help with sprite script costumes fast help!!,/discuss/topic/167841/,3,112
15425,execution problem,/discuss/topic/338817/,1,112
31459,Highscore,/discuss/topic/219976/,2,112
17062,Clones not being created all the time,/discuss/topic/320921/,2,112
15536,Attendance List Alphabetical Order,/discuss/topic/338200/,3,112
38654,A script that reads player names and converts it to string through cloud data,/discuss/topic/179682/,2,112
10296,Just a little smething I need,/discuss/topic/376502/,4,112
29312,Hover Over,/discuss/topic/233215/,4,112
18144,Multiplayer Game Not Working,/discuss/topic/314505/,1,112
34639,Studio,/discuss/topic/201583/,2,112
35106,Cloning Difficulties,/discuss/topic/199360/,2,112
15284,Lists,/discuss/topic/339697/,3,112
36281,Text Engine not working!,/discuss/topic/192632/,1,112
29131,How to get my customer to say thank you.,/discuss/topic/233791/,1,112
16750,Knockback?,/discuss/topic/322941/,3,112
14223,DeadRaider37 Radio 3.0?,/discuss/topic/344923/,5,112
21972,how can i make a smooth glide up and down for my sprite?,/discuss/topic/287454/,1,112
27619,FAIRY TALE GAME,/discuss/topic/243700/,4,112
7215,I'm new...,/discuss/topic/390443/,10,112
26964,Help me with the duplication!,/discuss/topic/247860/,2,112
15472,Double Tap to Run,/discuss/topic/338497/,3,112
12932,What do you want to see in Stick 0.2.0 early alpha?,/discuss/topic/354433/,5,111
35236,help with 3d,/discuss/topic/198483/,2,111
19354,Clones disappearing right after they're generated? (need help fast),/discuss/topic/302623/,2,111
23087,Layers Issue,/discuss/topic/281590/,3,111
15870,Blocks,/discuss/topic/336034/,3,111
2132,Can someone help me with my scrollling platformer game?,/discuss/topic/418926/,20,111
23128,Layers Issue,/discuss/topic/281590/,3,111
18102,New to coding...seeking help with a boot camp project,/discuss/topic/314163/,2,111
35469,General Help,/discuss/topic/197608/,2,111
33989,View Screen,/discuss/topic/204756/,2,111
29806,Thumbnail issue,/discuss/topic/230084/,1,111
12613,How to Transform a Point to an Angle and a Distance,/discuss/topic/356578/,2,111
22623,Only 1 at a time,/discuss/topic/284346/,1,111
30652,Problem With Scrolling?,/discuss/topic/224764/,2,111
22921,Single sprite clone following,/discuss/topic/282744/,3,111
10562,why is red not red anymore?,/discuss/topic/375231/,8,111
37733,Boss character not disappearing. How can i fix this?,/discuss/topic/184900/,1,111
19986,how do you code,/discuss/topic/299566/,2,111
22892,Help with timing and clones,/discuss/topic/282952/,5,111
19932,Border for Scrolling Background( :( :( Plz.Help),/discuss/topic/299861/,4,111
12902,Beginner's question,/discuss/topic/354600/,3,111
25098,Clone limit.,/discuss/topic/267633/,3,111
17531,Matching Game,/discuss/topic/318508/,1,111
19975,WolfDoogy218 Games and Animations!,/discuss/topic/299604/,5,111
24551,I need help to get a Chat Engine to work in a Different Project!,/discuss/topic/271597/,0,111
14107,Make block,/discuss/topic/346994/,1,111
14111,Help with cloud variables,/discuss/topic/347015/,4,111
12231,Chat Bot,/discuss/topic/365431/,5,111
28319,Help with BuilderShot 2D,/discuss/topic/239114/,4,111
23217,Need a better physics script,/discuss/topic/280953/,1,111
23178,OC,/discuss/topic/281209/,2,111
19419,Clones disappearing right after they're generated? (need help fast),/discuss/topic/302623/,2,111
18506,Mouse circle detection,/discuss/topic/311096/,1,111
20046,help me make a platformer !,/discuss/topic/299263/,2,111
35496,scrolling sprites?,/discuss/topic/192978/,2,111
19874,Is their any way i can measure TEMPO,/discuss/topic/300154/,2,111
14157,Lists,/discuss/topic/346796/,1,111
19878,Does someone know how to make an endless runner game? (easily?),/discuss/topic/300147/,1,111
12221,Stop all,/discuss/topic/365494/,4,111
32332,How Do I Get This To Work?,/discuss/topic/214495/,3,111
24528,Runner Game Scirpt Failed,/discuss/topic/271789/,2,111
2733,How do I stop lag?,/discuss/topic/414779/,11,111
16058,How to make a grey hat block in [Scratchblocks],/discuss/topic/330704/,2,111
22571,How to LOAD out things in a variable,/discuss/topic/284730/,2,111
10319,"Urgent, I need help with this project.",/discuss/topic/376518/,4,111
10310,How to abbreviate numbers to 3 digits?,/discuss/topic/376531/,2,111
14006,How do you know where your two sprites meet?,/discuss/topic/347672/,3,111
16315,How to get rid of lag.,/discuss/topic/325372/,3,111
7395,Is it possible to make a project tell when you are in See Inside mode?,/discuss/topic/389814/,5,111
10879,I need help making scratch-cat move smoothly,/discuss/topic/373107/,8,111
36230,SOLVED QUESTION,/discuss/topic/193195/,1,111
11041,Cloud Multiplayer help!,/discuss/topic/372610/,9,111
15642,Sensing and animation error on stationary target,/discuss/topic/337599/,3,111
27564,Cloud Stuff,/discuss/topic/244034/,3,111
13883,Importing Audio form Videos,/discuss/topic/348312/,2,111
13713,How do you make a scoreboard?,/discuss/topic/349449/,4,111
31832,Please help me with my scripts!,/discuss/topic/217799/,1,111
26895,Collision not working,/discuss/topic/248516/,1,111
26927,Leader Board,/discuss/topic/248330/,1,111
11541,I need help with gun in my game,/discuss/topic/370123/,1,111
9578,My project is too massive to launch :(,/discuss/topic/379734/,4,111
13439,Need help with Scratch Guessing game,/discuss/topic/351321/,1,111
31471,Saving a player's position in a backdrop only game,/discuss/topic/219888/,1,111
7880,"is there a way to do a ""wait until i receive"" script?",/discuss/topic/387954/,2,111
11094,Cloud Multiplayer help!,/discuss/topic/372610/,9,111
10866,Making a clone do something when the parent doesn't,/discuss/topic/373682/,5,111
18265,hit boxes,/discuss/topic/313669/,5,111
36636,Percent,/discuss/topic/191053/,1,111
14378,Scratch 2 Games,/discuss/topic/344958/,4,111
20852,Please help me with this text engine.,/discuss/topic/294621/,1,111
21224,Help with student project - clone going to clone and moving.,/discuss/topic/292033/,3,111
36612,Platformer,/discuss/topic/191188/,4,111
27433,Following discuss topics,/discuss/topic/244697/,1,111
13057,Help with Perfecting Scroll Bar,/discuss/topic/353542/,2,111
18777,n00b question re: forums,/discuss/topic/306829/,2,111
31417,taking a picture,/discuss/topic/220252/,1,111
17896,Making a minecraft-like game... help!,/discuss/topic/316029/,2,111
45167,How do we make cloud chats?,/discuss/topic/113736/,1,111
9827,Could I get some help,/discuss/topic/378621/,3,111
21448,Menu Glitch,/discuss/topic/290888/,2,111
17242,Help me with my game?,/discuss/topic/319964/,2,111
15636,Adjusting Performance for a Mobile Platformer,/discuss/topic/337661/,2,111
11005,Script not playing through,/discuss/topic/373174/,3,111
17167,OS simulator,/discuss/topic/320578/,3,111
13751,Can You Please Help Me With This Project?,/discuss/topic/349098/,7,111
33683,Help for creating AIs,/discuss/topic/206254/,0,111
21636,Sound,/discuss/topic/289810/,3,111
16665,High Score Table,/discuss/topic/323426/,4,111
16671,My time and coding is LACKING,/discuss/topic/323312/,7,111
18991,Help - Can't save my project online / works offline,/discuss/topic/305215/,1,111
3313,Help with stopping spam clicking:,/discuss/topic/411908/,9,111
36155,SOLVED QUESTION,/discuss/topic/193195/,1,111
11734,Aiming Projectiles,/discuss/topic/368853/,3,111
16679,Not As Specific Glide Block?,/discuss/topic/322864/,6,111
3259,Help with stopping spam clicking:,/discuss/topic/411908/,9,111
30389,Help with scoring and timing,/discuss/topic/226365/,1,111
30280,Catching game,/discuss/topic/227011/,2,111
13811,Help - i’m Stuck in a forever loop,/discuss/topic/348767/,2,111
21524,Saving,/discuss/topic/290475/,1,111
18912,Help - Can't save my project online / works offline,/discuss/topic/305215/,1,111
33286,Help for @weirdwolf06,/discuss/topic/208574/,5,111
15222,How to create a realistic jump script?,/discuss/topic/340240/,2,111
17120,I have a question,/discuss/topic/320987/,2,111
24115,Tic-Tac-Toe.,/discuss/topic/274628/,1,111
31723,Motion Help,/discuss/topic/218407/,2,111
27858,3D project trouble shooting,/discuss/topic/241673/,0,111
21496,How to change show/hide when you have too of them (More explanations),/discuss/topic/290609/,3,111
12534,Randomizer,/discuss/topic/357121/,4,111
26158,How to make an AI glide towards sounds?,/discuss/topic/253767/,2,111
21156,Help with student project - clone going to clone and moving.,/discuss/topic/292033/,3,111
17968,Game doesn't display the Game Over screen normally but when inside the code it does,/discuss/topic/315566/,4,111
35275,help with 3d,/discuss/topic/198483/,2,111
27254,skip button on music and putting 58 songs in to your game,/discuss/topic/245851/,4,111
21003,How to change when a script can and can't be used?,/discuss/topic/293613/,2,111
14005,jai besoin d'aide pour plusieur problemes,/discuss/topic/347670/,6,111
11124,When Stop Clicked,/discuss/topic/372534/,3,111
23637,Working on a project,/discuss/topic/278262/,2,111
35384,Help with a 1 script 1 sprite project,/discuss/topic/197951/,2,111
32477,---PROBLEM SOLVED---,/discuss/topic/213459/,2,111
27136,Drawing Tablet,/discuss/topic/247046/,2,111
19321,How do I edit the text associated with the provided URL?,/discuss/topic/303110/,4,111
27272,How Do I Make a Multiplayer Game?,/discuss/topic/245761/,8,111
25599,unable to explore!,/discuss/topic/263429/,3,111
18721,All Snap! blocks,/discuss/topic/307093/,4,111
32454,How do i make scripts start?,/discuss/topic/213644/,2,111
37433,"Simple Pen Project, I Don't Know What I Did Wrong.",/discuss/topic/186578/,1,111
7187,Code Doubt,/discuss/topic/390509/,8,111
14697,how do i,/discuss/topic/343666/,6,111
15587,Sensing and animation error on stationary target,/discuss/topic/337599/,3,111
15517,Cloud Variables,/discuss/topic/338379/,7,111
33835,Opportunity!! A demo game to test Private !!! https://scratch.mit.edu/projects/114594837/,/discuss/topic/205420/,1,111
28924,i'm new to this and i really want to make a soccer game,/discuss/topic/235589/,2,111
25465,Need help for sandbox AI,/discuss/topic/264869/,0,111
16207,For some reason it isn't working...,/discuss/topic/326443/,6,111
8781,Ai,/discuss/topic/384053/,8,111
20119,Idee für neue Blöcke,/discuss/topic/298800/,3,111
20214,How to get popcorn all over the screen,/discuss/topic/298354/,1,111
29654,trouble with scripts,/discuss/topic/230726/,3,111
15581,Adjusting Performance for a Mobile Platformer,/discuss/topic/337661/,2,111
28233,Jump Button,/discuss/topic/239582/,1,111
28864,i'm new to this and i really want to make a soccer game,/discuss/topic/235589/,2,111
23654,My Game Has Been Glitching Horribly,/discuss/topic/278106/,0,111
33545,STORY LINEs,/discuss/topic/207022/,3,111
9349,Text engine,/discuss/topic/380539/,4,111
35380,Simple Platformer,/discuss/topic/198025/,1,111
9352,Scratch 3 will not save projects,/discuss/topic/381018/,2,111
37367,"Simple Pen Project, I Don't Know What I Did Wrong.",/discuss/topic/186578/,1,111
29244,sprites,/discuss/topic/233568/,3,111
27087,How to check if an item from a list is also on the other list?,/discuss/topic/247252/,5,111
25671,Kabob,/discuss/topic/262632/,0,111
29334,NEED A NARRATOR FOR A WARRIORS AUDIO STORY!!!! :) THANKS!,/discuss/topic/233131/,2,110
15447,Restart moving sprite?,/discuss/topic/338598/,4,110
8030,confused,/discuss/topic/386961/,10,110
18470,Lag on scratch?,/discuss/topic/311705/,2,110
38099,UGH PLATFORMERS,/discuss/topic/182769/,1,110
23125,They're not falling! And the title just won't appear!,/discuss/topic/281586/,1,110
21051,Project(Due midnight),/discuss/topic/292753/,1,110
17119,I need help recording sound,/discuss/topic/320934/,2,110
5354,How can i pause a timer,/discuss/topic/400912/,12,110
29796,I need help,/discuss/topic/230143/,2,110
36837,How to make scrolling backdrops last forever?,/discuss/topic/189853/,1,110
17121,When i put my project into fullscreen it starts to lag!,/discuss/topic/320985/,2,110
15471,Issue with griffpatchs' platforming engine (please help!),/discuss/topic/338617/,5,110
19590,How do I make a game that can save?,/discuss/topic/301410/,3,110
13101,How to do a speed art?,/discuss/topic/353373/,10,110
15794,testing pen collisions,/discuss/topic/336645/,2,110
8345,Making a platformer,/discuss/topic/384640/,10,110
19533,Shooting Opponents with a moving background.,/discuss/topic/301941/,4,110
18483,Need help on my game,/discuss/topic/310560/,2,110
9892,Cloud Variable,/discuss/topic/371069/,5,110
19492,How could I create an A.I that learns?,/discuss/topic/302142/,2,110
8432,Making a platformer,/discuss/topic/384640/,10,110
23084,They're not falling! And the title just won't appear!,/discuss/topic/281586/,1,110
21564,How can run a script when a player stops the project,/discuss/topic/290245/,4,110
39968,wall jump,/discuss/topic/172474/,1,110
13722,3D Pen cube bugs?,/discuss/topic/349438/,2,110
27649,"My sound tempo is off, and it won't fix what do I do?",/discuss/topic/243499/,3,110
32279,Centering.,/discuss/topic/214934/,4,110
28892,Scrolling Help,/discuss/topic/235778/,1,110
13655,Cloud & Pen,/discuss/topic/350036/,7,110
727,Size formula,/discuss/topic/427071/,12,110
24008,Script Help,/discuss/topic/275789/,3,110
21129,Project(Due midnight),/discuss/topic/292753/,1,110
